line_no_1based	id	workload	n_core	split	reason
1838	W_chase_dram,TQ,seg00040	W_chase_dram	1	train	train_not_reached_by_step3500
1839	W_chase_dram,TQ,seg00041	W_chase_dram	1	train	train_not_reached_by_step3500
1841	W_chase_dram,TQ,seg00043	W_chase_dram	1	train	train_not_reached_by_step3500
1843	W_chase_dram,TQ,seg00045	W_chase_dram	1	train	train_not_reached_by_step3500
1845	W_chase_dram,TQ,seg00047	W_chase_dram	1	train	train_not_reached_by_step3500
1852	W_chase_dram,TQ,seg00054	W_chase_dram	1	train	train_not_reached_by_step3500
1853	W_chase_dram,TQ,seg00055	W_chase_dram	1	train	train_not_reached_by_step3500
1862	W_chase_dram,TQ,seg00064	W_chase_dram	1	train	train_not_reached_by_step3500
1863	W_chase_dram,TQ,seg00065	W_chase_dram	1	train	train_not_reached_by_step3500
1865	W_chase_dram,TQ,seg00067	W_chase_dram	1	train	train_not_reached_by_step3500
1881	W_chase_dram,TQ,seg00083	W_chase_dram	1	train	train_not_reached_by_step3500
1889	W_chase_dram,TQ,seg00091	W_chase_dram	1	train	train_not_reached_by_step3500
1904	W_chase_dram,TQ,seg00106	W_chase_dram	1	train	train_not_reached_by_step3500
1908	W_chase_dram,TQ,seg00110	W_chase_dram	1	train	train_not_reached_by_step3500
1912	W_chase_dram,TQ,seg00114	W_chase_dram	1	train	train_not_reached_by_step3500
1917	W_chase_dram,TQ,seg00119	W_chase_dram	1	train	train_not_reached_by_step3500
1919	W_chase_dram,TQ,seg00121	W_chase_dram	1	train	train_not_reached_by_step3500
1929	W_chase_dram,TQ,seg00131	W_chase_dram	1	train	train_not_reached_by_step3500
1950	W_chase_dram,TQ,seg00152	W_chase_dram	1	train	train_not_reached_by_step3500
1955	W_chase_dram,TQ,seg00157	W_chase_dram	1	train	train_not_reached_by_step3500
1958	W_chase_dram,TQ,seg00160	W_chase_dram	1	train	train_not_reached_by_step3500
1959	W_chase_dram,TQ,seg00161	W_chase_dram	1	train	train_not_reached_by_step3500
1964	W_chase_dram,TQ,seg00166	W_chase_dram	1	train	train_not_reached_by_step3500
1969	W_chase_dram,TQ,seg00171	W_chase_dram	1	train	train_not_reached_by_step3500
1973	W_chase_dram,TQ,seg00175	W_chase_dram	1	train	train_not_reached_by_step3500
1979	W_chase_dram,TQ,seg00181	W_chase_dram	1	train	train_not_reached_by_step3500
1981	W_chase_dram,TQ,seg00183	W_chase_dram	1	train	train_not_reached_by_step3500
1982	W_chase_dram,TQ,seg00184	W_chase_dram	1	train	train_not_reached_by_step3500
2021	W_chase_dram,TQ,seg00223	W_chase_dram	1	train	train_not_reached_by_step3500
2022	W_chase_dram,TQ,seg00224	W_chase_dram	1	train	train_not_reached_by_step3500
2028	W_chase_dram,TQ,seg00230	W_chase_dram	1	train	train_not_reached_by_step3500
2044	W_chase_dram,TQ,seg00246	W_chase_dram	1	train	train_not_reached_by_step3500
2046	W_chase_dram,TQ,seg00248	W_chase_dram	1	train	train_not_reached_by_step3500
2051	W_chase_dram,TQ,seg00253	W_chase_dram	1	train	train_not_reached_by_step3500
2054	W_chase_dram,TQ,seg00256	W_chase_dram	1	train	train_not_reached_by_step3500
2062	W_chase_dram,TQ,seg00264	W_chase_dram	1	train	train_not_reached_by_step3500
2073	W_chase_dram,TQ,seg00275	W_chase_dram	1	train	train_not_reached_by_step3500
2076	W_chase_dram,TQ,seg00278	W_chase_dram	1	train	train_not_reached_by_step3500
2084	W_chase_dram,TQ,seg00286	W_chase_dram	1	train	train_not_reached_by_step3500
2098	W_chase_dram,TQ,seg00300	W_chase_dram	1	train	train_not_reached_by_step3500
2101	W_chase_dram,TQ,seg00303	W_chase_dram	1	train	train_not_reached_by_step3500
2104	W_chase_dram,TQ,seg00306	W_chase_dram	1	train	train_not_reached_by_step3500
2110	W_chase_dram,TQ,seg00312	W_chase_dram	1	train	train_not_reached_by_step3500
2128	W_chase_dram,TQ,seg00330	W_chase_dram	1	train	train_not_reached_by_step3500
2130	W_chase_dram,TQ,seg00332	W_chase_dram	1	train	train_not_reached_by_step3500
2131	W_chase_dram,TQ,seg00333	W_chase_dram	1	train	train_not_reached_by_step3500
2138	W_chase_dram,TQ,seg00340	W_chase_dram	1	train	train_not_reached_by_step3500
2141	W_chase_dram,TQ,seg00343	W_chase_dram	1	train	train_not_reached_by_step3500
2142	W_chase_dram,TQ,seg00344	W_chase_dram	1	train	train_not_reached_by_step3500
2144	W_chase_dram,TQ,seg00346	W_chase_dram	1	train	train_not_reached_by_step3500
2146	W_chase_dram,TQ,seg00348	W_chase_dram	1	train	train_not_reached_by_step3500
2148	W_chase_dram,TQ,seg00350	W_chase_dram	1	train	train_not_reached_by_step3500
2151	W_chase_dram,TQ,seg00353	W_chase_dram	1	train	train_not_reached_by_step3500
2153	W_chase_dram,TQ,seg00355	W_chase_dram	1	train	train_not_reached_by_step3500
2155	W_chase_dram,TQ,seg00357	W_chase_dram	1	train	train_not_reached_by_step3500
2158	W_chase_dram,TQ,seg00360	W_chase_dram	1	train	train_not_reached_by_step3500
2159	W_chase_dram,TQ,seg00361	W_chase_dram	1	train	train_not_reached_by_step3500
2161	W_chase_dram,TQ,seg00363	W_chase_dram	1	train	train_not_reached_by_step3500
2164	W_chase_dram,TQ,seg00366	W_chase_dram	1	train	train_not_reached_by_step3500
2167	W_chase_dram,TQ,seg00369	W_chase_dram	1	train	train_not_reached_by_step3500
2214	W_chase_dram,TQ,seg00416	W_chase_dram	1	train	train_not_reached_by_step3500
2220	W_chase_dram,TQ,seg00422	W_chase_dram	1	train	train_not_reached_by_step3500
2221	W_chase_dram,TQ,seg00423	W_chase_dram	1	train	train_not_reached_by_step3500
2222	W_chase_dram,TQ,seg00424	W_chase_dram	1	train	train_not_reached_by_step3500
2227	W_chase_dram,TQ,seg00429	W_chase_dram	1	train	train_not_reached_by_step3500
2228	W_chase_dram,TQ,seg00430	W_chase_dram	1	train	train_not_reached_by_step3500
2236	W_chase_dram,TQ,seg00438	W_chase_dram	1	train	train_not_reached_by_step3500
2243	W_chase_dram,TQ,seg00445	W_chase_dram	1	train	train_not_reached_by_step3500
2247	W_chase_dram,TQ,seg00449	W_chase_dram	1	train	train_not_reached_by_step3500
2254	W_chase_dram,TQ,seg00456	W_chase_dram	1	train	train_not_reached_by_step3500
2262	W_chase_dram,TQ,seg00464	W_chase_dram	1	train	train_not_reached_by_step3500
2264	W_chase_dram,TQ,seg00466	W_chase_dram	1	train	train_not_reached_by_step3500
2273	W_chase_dram,TQ,seg00475	W_chase_dram	1	train	train_not_reached_by_step3500
2274	W_chase_dram,TQ,seg00476	W_chase_dram	1	train	train_not_reached_by_step3500
2275	W_chase_dram,TQ,seg00477	W_chase_dram	1	train	train_not_reached_by_step3500
2281	W_chase_dram,TQ,seg00483	W_chase_dram	1	train	train_not_reached_by_step3500
2284	W_chase_dram,TQ,seg00486	W_chase_dram	1	train	train_not_reached_by_step3500
2291	W_chase_dram,TQ,seg00493	W_chase_dram	1	train	train_not_reached_by_step3500
2293	W_chase_dram,TQ,seg00495	W_chase_dram	1	train	train_not_reached_by_step3500
2297	W_chase_dram,TQ,seg00499	W_chase_dram	1	train	train_not_reached_by_step3500
2301	W_chase_dram,TQ,seg00503	W_chase_dram	1	train	train_not_reached_by_step3500
2308	W_chase_dram,TQ,seg00510	W_chase_dram	1	train	train_not_reached_by_step3500
2312	W_chase_dram,TQ,seg00514	W_chase_dram	1	train	train_not_reached_by_step3500
2316	W_chase_dram,TQ,seg00518	W_chase_dram	1	train	train_not_reached_by_step3500
2332	W_chase_dram,TQ,seg00534	W_chase_dram	1	train	train_not_reached_by_step3500
2337	W_chase_dram,TQ,seg00539	W_chase_dram	1	train	train_not_reached_by_step3500
2346	W_chase_dram,TQ,seg00548	W_chase_dram	1	train	train_not_reached_by_step3500
2347	W_chase_dram,TQ,seg00549	W_chase_dram	1	train	train_not_reached_by_step3500
2349	W_chase_dram,TQ,seg00551	W_chase_dram	1	train	train_not_reached_by_step3500
2354	W_chase_dram,TQ,seg00556	W_chase_dram	1	train	train_not_reached_by_step3500
2358	W_chase_dram,TQ,seg00560	W_chase_dram	1	train	train_not_reached_by_step3500
2367	W_chase_dram,TQ,seg00569	W_chase_dram	1	train	train_not_reached_by_step3500
2374	W_chase_dram,TQ,seg00576	W_chase_dram	1	train	train_not_reached_by_step3500
2375	W_chase_dram,TQ,seg00577	W_chase_dram	1	train	train_not_reached_by_step3500
2391	W_chase_dram,TQ,seg00593	W_chase_dram	1	train	train_not_reached_by_step3500
2393	W_chase_dram,TQ,seg00595	W_chase_dram	1	train	train_not_reached_by_step3500
2404	W_compute_int,TQ,seg00006	W_compute_int	1	train	train_not_reached_by_step3500
2413	W_compute_int,TQ,seg00015	W_compute_int	1	train	train_not_reached_by_step3500
2430	W_compute_int,TQ,seg00032	W_compute_int	1	train	train_not_reached_by_step3500
2433	W_compute_int,TQ,seg00035	W_compute_int	1	train	train_not_reached_by_step3500
2434	W_compute_int,TQ,seg00036	W_compute_int	1	train	train_not_reached_by_step3500
2443	W_compute_int,TQ,seg00045	W_compute_int	1	train	train_not_reached_by_step3500
2449	W_compute_int,TQ,seg00051	W_compute_int	1	train	train_not_reached_by_step3500
2452	W_compute_int,TQ,seg00054	W_compute_int	1	train	train_not_reached_by_step3500
2460	W_compute_int,TQ,seg00062	W_compute_int	1	train	train_not_reached_by_step3500
2462	W_compute_int,TQ,seg00064	W_compute_int	1	train	train_not_reached_by_step3500
2463	W_compute_int,TQ,seg00065	W_compute_int	1	train	train_not_reached_by_step3500
2467	W_compute_int,TQ,seg00069	W_compute_int	1	train	train_not_reached_by_step3500
2468	W_compute_int,TQ,seg00070	W_compute_int	1	train	train_not_reached_by_step3500
2489	W_compute_int,TQ,seg00091	W_compute_int	1	train	train_not_reached_by_step3500
2495	W_compute_int,TQ,seg00097	W_compute_int	1	train	train_not_reached_by_step3500
2500	W_compute_int,TQ,seg00102	W_compute_int	1	train	train_not_reached_by_step3500
2506	W_compute_int,TQ,seg00108	W_compute_int	1	train	train_not_reached_by_step3500
2516	W_compute_int,TQ,seg00118	W_compute_int	1	train	train_not_reached_by_step3500
2519	W_compute_int,TQ,seg00121	W_compute_int	1	train	train_not_reached_by_step3500
2526	W_compute_int,TQ,seg00128	W_compute_int	1	train	train_not_reached_by_step3500
2528	W_compute_int,TQ,seg00130	W_compute_int	1	train	train_not_reached_by_step3500
2529	W_compute_int,TQ,seg00131	W_compute_int	1	train	train_not_reached_by_step3500
2532	W_compute_int,TQ,seg00134	W_compute_int	1	train	train_not_reached_by_step3500
2543	W_compute_int,TQ,seg00145	W_compute_int	1	train	train_not_reached_by_step3500
2550	W_compute_int,TQ,seg00152	W_compute_int	1	train	train_not_reached_by_step3500
2552	W_compute_int,TQ,seg00154	W_compute_int	1	train	train_not_reached_by_step3500
2555	W_compute_int,TQ,seg00157	W_compute_int	1	train	train_not_reached_by_step3500
2556	W_compute_int,TQ,seg00158	W_compute_int	1	train	train_not_reached_by_step3500
2563	W_compute_int,TQ,seg00165	W_compute_int	1	train	train_not_reached_by_step3500
2581	W_compute_int,TQ,seg00183	W_compute_int	1	train	train_not_reached_by_step3500
2584	W_compute_int,TQ,seg00186	W_compute_int	1	train	train_not_reached_by_step3500
2585	W_compute_int,TQ,seg00187	W_compute_int	1	train	train_not_reached_by_step3500
2593	W_compute_int,TQ,seg00195	W_compute_int	1	train	train_not_reached_by_step3500
2594	W_compute_int,TQ,seg00196	W_compute_int	1	train	train_not_reached_by_step3500
2597	W_compute_int,TQ,seg00199	W_compute_int	1	train	train_not_reached_by_step3500
2624	W_compute_int,TQ,seg00226	W_compute_int	1	train	train_not_reached_by_step3500
2639	W_compute_int,TQ,seg00241	W_compute_int	1	train	train_not_reached_by_step3500
2640	W_compute_int,TQ,seg00242	W_compute_int	1	train	train_not_reached_by_step3500
2645	W_compute_int,TQ,seg00247	W_compute_int	1	train	train_not_reached_by_step3500
2649	W_compute_int,TQ,seg00251	W_compute_int	1	train	train_not_reached_by_step3500
2652	W_compute_int,TQ,seg00254	W_compute_int	1	train	train_not_reached_by_step3500
2653	W_compute_int,TQ,seg00255	W_compute_int	1	train	train_not_reached_by_step3500
2662	W_compute_int,TQ,seg00264	W_compute_int	1	train	train_not_reached_by_step3500
2664	W_compute_int,TQ,seg00266	W_compute_int	1	train	train_not_reached_by_step3500
2665	W_compute_int,TQ,seg00267	W_compute_int	1	train	train_not_reached_by_step3500
2667	W_compute_int,TQ,seg00269	W_compute_int	1	train	train_not_reached_by_step3500
2678	W_compute_int,TQ,seg00280	W_compute_int	1	train	train_not_reached_by_step3500
2679	W_compute_int,TQ,seg00281	W_compute_int	1	train	train_not_reached_by_step3500
2681	W_compute_int,TQ,seg00283	W_compute_int	1	train	train_not_reached_by_step3500
2694	W_compute_int,TQ,seg00296	W_compute_int	1	train	train_not_reached_by_step3500
2701	W_compute_int,TQ,seg00303	W_compute_int	1	train	train_not_reached_by_step3500
2705	W_compute_int,TQ,seg00307	W_compute_int	1	train	train_not_reached_by_step3500
2709	W_compute_int,TQ,seg00311	W_compute_int	1	train	train_not_reached_by_step3500
2733	W_compute_int,TQ,seg00335	W_compute_int	1	train	train_not_reached_by_step3500
2734	W_compute_int,TQ,seg00336	W_compute_int	1	train	train_not_reached_by_step3500
2754	W_compute_int,TQ,seg00356	W_compute_int	1	train	train_not_reached_by_step3500
2759	W_compute_int,TQ,seg00361	W_compute_int	1	train	train_not_reached_by_step3500
2765	W_compute_int,TQ,seg00367	W_compute_int	1	train	train_not_reached_by_step3500
2769	W_compute_int,TQ,seg00371	W_compute_int	1	train	train_not_reached_by_step3500
2774	W_compute_int,TQ,seg00376	W_compute_int	1	train	train_not_reached_by_step3500
2785	W_compute_int,TQ,seg00387	W_compute_int	1	train	train_not_reached_by_step3500
2793	W_compute_int,TQ,seg00395	W_compute_int	1	train	train_not_reached_by_step3500
2795	W_compute_int,TQ,seg00397	W_compute_int	1	train	train_not_reached_by_step3500
2796	W_compute_int,TQ,seg00398	W_compute_int	1	train	train_not_reached_by_step3500
2799	W_compute_int,TQ,seg00401	W_compute_int	1	train	train_not_reached_by_step3500
2800	W_compute_int,TQ,seg00402	W_compute_int	1	train	train_not_reached_by_step3500
2803	W_compute_int,TQ,seg00405	W_compute_int	1	train	train_not_reached_by_step3500
2805	W_compute_int,TQ,seg00407	W_compute_int	1	train	train_not_reached_by_step3500
2810	W_compute_int,TQ,seg00412	W_compute_int	1	train	train_not_reached_by_step3500
2812	W_compute_int,TQ,seg00414	W_compute_int	1	train	train_not_reached_by_step3500
2832	W_compute_int,TQ,seg00434	W_compute_int	1	train	train_not_reached_by_step3500
2834	W_compute_int,TQ,seg00436	W_compute_int	1	train	train_not_reached_by_step3500
2841	W_compute_int,TQ,seg00443	W_compute_int	1	train	train_not_reached_by_step3500
2845	W_compute_int,TQ,seg00447	W_compute_int	1	train	train_not_reached_by_step3500
2847	W_compute_int,TQ,seg00449	W_compute_int	1	train	train_not_reached_by_step3500
2851	W_compute_int,TQ,seg00453	W_compute_int	1	train	train_not_reached_by_step3500
2857	W_compute_int,TQ,seg00459	W_compute_int	1	train	train_not_reached_by_step3500
2860	W_compute_int,TQ,seg00462	W_compute_int	1	train	train_not_reached_by_step3500
2867	W_compute_int,TQ,seg00469	W_compute_int	1	train	train_not_reached_by_step3500
2869	W_compute_int,TQ,seg00471	W_compute_int	1	train	train_not_reached_by_step3500
2894	W_compute_int,TQ,seg00496	W_compute_int	1	train	train_not_reached_by_step3500
2898	W_compute_int,TQ,seg00500	W_compute_int	1	train	train_not_reached_by_step3500
2901	W_compute_int,TQ,seg00503	W_compute_int	1	train	train_not_reached_by_step3500
2914	W_compute_int,TQ,seg00516	W_compute_int	1	train	train_not_reached_by_step3500
2915	W_compute_int,TQ,seg00517	W_compute_int	1	train	train_not_reached_by_step3500
2921	W_compute_int,TQ,seg00523	W_compute_int	1	train	train_not_reached_by_step3500
2924	W_compute_int,TQ,seg00526	W_compute_int	1	train	train_not_reached_by_step3500
2937	W_compute_int,TQ,seg00539	W_compute_int	1	train	train_not_reached_by_step3500
2938	W_compute_int,TQ,seg00540	W_compute_int	1	train	train_not_reached_by_step3500
2939	W_compute_int,TQ,seg00541	W_compute_int	1	train	train_not_reached_by_step3500
2944	W_compute_int,TQ,seg00546	W_compute_int	1	train	train_not_reached_by_step3500
2950	W_compute_int,TQ,seg00552	W_compute_int	1	train	train_not_reached_by_step3500
2952	W_compute_int,TQ,seg00554	W_compute_int	1	train	train_not_reached_by_step3500
2984	W_compute_int,TQ,seg00586	W_compute_int	1	train	train_not_reached_by_step3500
2994	W_compute_int,TQ,seg00596	W_compute_int	1	train	train_not_reached_by_step3500
2996	W_compute_int,TQ,seg00598	W_compute_int	1	train	train_not_reached_by_step3500
2999	W_false_sharing,TQ,seg00002	W_false_sharing	1	train	train_not_reached_by_step3500
3003	W_false_sharing,TQ,seg00006	W_false_sharing	1	train	train_epoch0_drop_last_tail
3010	W_false_sharing,TQ,seg00013	W_false_sharing	1	train	train_not_reached_by_step3500
3030	W_false_sharing,TQ,seg00033	W_false_sharing	1	train	train_not_reached_by_step3500
3045	W_false_sharing,TQ,seg00048	W_false_sharing	1	train	train_not_reached_by_step3500
3056	W_false_sharing,TQ,seg00059	W_false_sharing	1	train	train_not_reached_by_step3500
3058	W_false_sharing,TQ,seg00061	W_false_sharing	1	train	train_not_reached_by_step3500
3061	W_false_sharing,TQ,seg00064	W_false_sharing	1	train	train_not_reached_by_step3500
3062	W_false_sharing,TQ,seg00065	W_false_sharing	1	train	train_not_reached_by_step3500
3078	W_false_sharing,TQ,seg00081	W_false_sharing	1	train	train_not_reached_by_step3500
3088	W_false_sharing,TQ,seg00091	W_false_sharing	1	train	train_not_reached_by_step3500
3094	W_false_sharing,TQ,seg00097	W_false_sharing	1	train	train_not_reached_by_step3500
3101	W_false_sharing,TQ,seg00104	W_false_sharing	1	train	train_not_reached_by_step3500
3113	W_false_sharing,TQ,seg00116	W_false_sharing	1	train	train_not_reached_by_step3500
3116	W_false_sharing,TQ,seg00119	W_false_sharing	1	train	train_not_reached_by_step3500
3125	W_false_sharing,TQ,seg00128	W_false_sharing	1	train	train_not_reached_by_step3500
3130	W_false_sharing,TQ,seg00133	W_false_sharing	1	train	train_not_reached_by_step3500
3138	W_false_sharing,TQ,seg00141	W_false_sharing	1	train	train_not_reached_by_step3500
3139	W_false_sharing,TQ,seg00142	W_false_sharing	1	train	train_not_reached_by_step3500
3142	W_false_sharing,TQ,seg00145	W_false_sharing	1	train	train_not_reached_by_step3500
3144	W_false_sharing,TQ,seg00147	W_false_sharing	1	train	train_not_reached_by_step3500
3145	W_false_sharing,TQ,seg00148	W_false_sharing	1	train	train_not_reached_by_step3500
3148	W_false_sharing,TQ,seg00151	W_false_sharing	1	train	train_not_reached_by_step3500
3156	W_false_sharing,TQ,seg00159	W_false_sharing	1	train	train_not_reached_by_step3500
3180	W_false_sharing,TQ,seg00183	W_false_sharing	1	train	train_not_reached_by_step3500
3182	W_false_sharing,TQ,seg00185	W_false_sharing	1	train	train_not_reached_by_step3500
3195	W_false_sharing,TQ,seg00198	W_false_sharing	1	train	train_not_reached_by_step3500
3202	W_false_sharing,TQ,seg00205	W_false_sharing	1	train	train_not_reached_by_step3500
3218	W_false_sharing,TQ,seg00221	W_false_sharing	1	train	train_not_reached_by_step3500
3219	W_false_sharing,TQ,seg00222	W_false_sharing	1	train	train_not_reached_by_step3500
3238	W_false_sharing,TQ,seg00241	W_false_sharing	1	train	train_not_reached_by_step3500
3239	W_false_sharing,TQ,seg00242	W_false_sharing	1	train	train_not_reached_by_step3500
3241	W_false_sharing,TQ,seg00244	W_false_sharing	1	train	train_not_reached_by_step3500
3242	W_false_sharing,TQ,seg00245	W_false_sharing	1	train	train_not_reached_by_step3500
3247	W_false_sharing,TQ,seg00250	W_false_sharing	1	train	train_not_reached_by_step3500
3249	W_false_sharing,TQ,seg00252	W_false_sharing	1	train	train_not_reached_by_step3500
3256	W_false_sharing,TQ,seg00259	W_false_sharing	1	train	train_not_reached_by_step3500
3260	W_false_sharing,TQ,seg00263	W_false_sharing	1	train	train_not_reached_by_step3500
3267	W_false_sharing,TQ,seg00270	W_false_sharing	1	train	train_not_reached_by_step3500
3284	W_false_sharing,TQ,seg00287	W_false_sharing	1	train	train_not_reached_by_step3500
3295	W_false_sharing,TQ,seg00298	W_false_sharing	1	train	train_not_reached_by_step3500
3299	W_false_sharing,TQ,seg00302	W_false_sharing	1	train	train_not_reached_by_step3500
3305	W_false_sharing,TQ,seg00308	W_false_sharing	1	train	train_not_reached_by_step3500
3315	W_false_sharing,TQ,seg00318	W_false_sharing	1	train	train_not_reached_by_step3500
3318	W_false_sharing,TQ,seg00321	W_false_sharing	1	train	train_not_reached_by_step3500
3322	W_false_sharing,TQ,seg00325	W_false_sharing	1	train	train_not_reached_by_step3500
3333	W_false_sharing,TQ,seg00336	W_false_sharing	1	train	train_not_reached_by_step3500
3354	W_false_sharing,TQ,seg00357	W_false_sharing	1	train	train_not_reached_by_step3500
3355	W_false_sharing,TQ,seg00358	W_false_sharing	1	train	train_not_reached_by_step3500
3362	W_false_sharing,TQ,seg00365	W_false_sharing	1	train	train_not_reached_by_step3500
3367	W_false_sharing,TQ,seg00370	W_false_sharing	1	train	train_not_reached_by_step3500
3381	W_false_sharing,TQ,seg00384	W_false_sharing	1	train	train_not_reached_by_step3500
